Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m),Frequency = 1000,Averaging Level = 16,F/T Serial Number = FT18766,Time Started = 2020-02-27 11:16:52 AM
0.243909225,-16.95290756,-180.7324219,7.553880692,0.053501517,0.269537359,,,,
-0.079029396,-17.10934258,-179.9461823,7.52508688,-0.116567291,0.230121687,,,,
0.085183978,-15.94292545,-180.6459503,7.475912571,-0.143883795,0.088454537,,,,
-0.215942025,-15.18949032,-183.4292297,7.416331291,-0.130180329,0.101280369,,,,
-0.04022203,-14.01753712,-185.220047,7.344845772,-0.198857233,0.031708986,,,,
-0.03078825,-13.06696987,-186.6581421,7.272239685,-0.239932299,-0.047302458,,,,
-0.25774762,-12.51929855,-186.4462738,7.210907459,-0.338347971,-0.101050973,,,,
-0.189422756,-12.17111778,-185.338089,7.144834042,-0.394116879,-0.194800735,,,,
-0.233626872,-11.40494537,-186.4670868,7.110792637,-0.358990014,-0.230256394,,,,
-0.255199403,-9.424227715,-192.3176422,7.086219311,-0.436318427,-0.254577547,,,,
-0.150082588,-8.583314896,-194.8300171,7.029296398,-0.39643991,-0.301240742,,,,
-0.385483086,-8.646386147,-192.1231995,6.97740984,-0.430436373,-0.370274782,,,,
-0.356025785,-8.704622269,-191.3206635,6.956339359,-0.532072484,-0.40629378,,,,
-0.470854342,-8.053459167,-193.1759338,7.021813393,-0.516910017,-0.44508478,,,,
-0.767552137,-7.035251141,-196.2779999,7.067699909,-0.545318365,-0.475154817,,,,
-0.489384413,-6.417948246,-197.5455475,7.095065117,-0.573661447,-0.561367214,,,,
-0.540357709,-6.678453922,-196.5489502,7.113722801,-0.530048907,-0.531213641,,,,
-0.377984554,-7.019934177,-194.2766876,7.127067566,-0.566809595,-0.548425257,,,,
-0.165501341,-6.878650665,-194.3321838,7.152063847,-0.791615844,-0.58161658,,,,
-0.007559563,-6.624542236,-194.9926147,7.211001873,-0.857686818,-0.621303618,,,,
0.365913033,-6.077852249,-198.3392029,7.279869556,-0.803351045,-0.626283348,,,,
0.633319497,-6.273991108,-200.0662537,7.298023701,-0.609065711,-0.58315593,,,,
1.031888843,-7.24212122,-197.958252,7.283865929,-0.733587503,-0.683058381,,,,
1.988654256,-8.671667099,-192.9887085,7.240512848,-0.985784709,-0.828793108,,,,
2.884742022,-9.728672028,-190.7386627,7.292387009,-1.082804441,-0.861694217,,,,
2.840572357,-9.215816498,-193.6533508,7.303263664,-1.087952733,-0.891919851,,,,
3.066605806,-8.71284771,-195.2036591,7.295582294,-1.049666286,-0.886298895,,,,
2.836854219,-8.723567009,-193.9036102,7.265498638,-1.035093546,-0.827088356,,,,
2.260344744,-9.623910904,-191.2416382,7.183105469,-0.859771967,-0.776223063,,,,
1.420475602,-9.989237785,-189.6424103,7.142354965,-0.620733261,-0.692499399,,,,
1.162682295,-10.31468582,-187.9168854,7.137084484,-0.481937915,-0.625247777,,,,
1.064236879,-9.648159981,-188.8004303,7.1292696,-0.580213487,-0.667950571,,,,
1.262803435,-8.963709831,-189.856369,7.104017258,-0.578321993,-0.672787547,,,,
1.025801659,-7.995921135,-192.1403503,7.108151436,-0.579782069,-0.68484062,,,,
1.207394838,-7.474653721,-193.0403748,7.142549038,-0.682560086,-0.706462502,,,,
1.364176869,-6.972224236,-193.254364,7.169197559,-0.731596291,-0.768091798,,,,
1.357212067,-6.384514332,-195.8040314,7.192043304,-0.718487024,-0.772748709,,,,
1.341500878,-5.090466499,-200.2493286,7.243785381,-0.769911468,-0.785974801,,,,
1.115980744,-5.026997089,-201.9267426,7.274673939,-0.791572869,-0.823270261,,,,
0.829495788,-5.82566309,-200.567337,7.205703735,-0.830070615,-0.844051659,,,,
0.89918381,-6.845674992,-196.5865173,7.156356812,-0.750897765,-0.75058943,,,,
0.414818883,-7.927865982,-191.9971313,7.160614967,-0.625320613,-0.695572376,,,,
0.307770848,-8.022303581,-191.235733,7.172650337,-0.731913388,-0.680402994,,,,
0.063545421,-6.818066597,-195.0497284,7.193058014,-0.829629183,-0.700462997,,,,
0.316064417,-5.9623456,-198.0486755,7.21293211,-0.810360432,-0.759245872,,,,
0.321022898,-5.590610504,-198.8319244,7.232909679,-0.73366195,-0.676814377,,,,
0.539996564,-6.56019783,-195.3770599,7.235621929,-0.760867655,-0.703361988,,,,
0.83813107,-7.476227283,-190.5608673,7.19759798,-0.936745107,-0.768435776,,,,
0.855466247,-6.982503414,-191.7592926,7.223475456,-1.015169859,-0.765351653,,,,
0.937768698,-5.339702606,-197.80867,7.258618832,-0.902658761,-0.720245481,,,,
0.593084633,-3.96101594,-202.1165009,7.297842503,-0.834992826,-0.650595069,,,,
0.551043987,-3.967585564,-201.7237854,7.319084644,-0.912185669,-0.684104681,,,,
1.212253809,-4.629687309,-199.7571106,7.371967793,-1.033830047,-0.741968811,,,,
0.930776417,-4.646232605,-200.0689087,7.446418762,-1.035147667,-0.724656224,,,,
0.678139269,-3.294962645,-203.863739,7.482436657,-1.01896441,-0.773182631,,,,
0.479027331,-2.191354752,-207.0292816,7.505095959,-1.066904545,-0.812142789,,,,
0.693586051,-2.464632034,-206.1479797,7.512813091,-1.08901763,-0.813304424,,,,
0.848258555,-2.420918465,-205.9078217,7.545428753,-1.134978056,-0.846366465,,,,
0.62919569,-1.987843156,-207.0124054,7.565695286,-1.214369059,-0.918648481,,,,
0.674851298,-1.816514373,-208.3983765,7.577156067,-1.331201315,-0.974942565,,,,
0.696155012,-1.482313991,-209.8386841,7.560245514,-1.345463157,-1.017969728,,,,
0.941897094,-2.189768791,-208.4201508,7.48969698,-1.352551222,-1.071120262,,,,
1.132889271,-2.606174231,-206.0053101,7.462852478,-1.476299763,-1.042683482,,,,
1.089214683,-3.302881479,-203.9216614,7.519369125,-1.481796503,-0.969401419,,,,
1.087774158,-3.127874136,-203.441925,7.549478054,-1.529197454,-1.018712997,,,,
0.712825119,-3.074366331,-205.0694275,7.627875805,-1.593399286,-0.982777953,,,,
0.376080662,-2.503840208,-206.1161804,7.67616415,-1.631825209,-1.042405963,,,,
0.060701232,-3.480511427,-205.5453491,7.704870224,-1.523214817,-0.932592392,,,,
-1.128594637,-4.805259228,-204.709259,7.751956463,-1.162876248,-0.624025047,,,,
-1.864038229,-7.657907009,-200.7076569,7.842238426,-0.660872519,-0.212819517,,,,
-3.028851509,-8.979317665,-198.0141144,7.881022453,-0.479913026,-0.003702605,,,,
-3.381730318,-10.12649155,-197.8665619,7.890921116,-0.268436819,0.192409128,,,,
-3.39127779,-11.15496635,-194.9950714,7.827218533,0.029315485,0.360397577,,,,
-3.984280825,-12.29942513,-192.3905182,7.792612076,0.243595794,0.498627245,,,,
-4.623370171,-13.43887901,-189.4356079,7.776814461,0.501404881,0.62182498,,,,
-4.704932213,-13.51794052,-187.8414307,7.728725433,0.650085807,0.660202682,,,,
-4.415624619,-12.76816082,-189.3886871,7.676339149,0.609063447,0.606139719,,,,
-4.086538792,-11.97969818,-192.2210693,7.666204453,0.563173234,0.570030868,,,,
-3.871456146,-11.61293983,-192.2978058,7.654448509,0.596475184,0.498540223,,,,
-3.743695259,-11.81902695,-191.2361908,7.627523899,0.660310626,0.486470312,,,,
-3.78569293,-12.00366306,-189.9330139,7.605214596,0.665362835,0.497627079,,,,
-3.568135262,-11.78659248,-189.1883545,7.531355381,0.596924782,0.433768332,,,,
-3.547389269,-10.48468113,-192.6742249,7.485654354,0.447801709,0.365259886,,,,
-3.92529726,-9.135105133,-196.4472351,7.501275539,0.521510184,0.365495801,,,,
-3.693840027,-8.244610786,-198.5167542,7.505067825,0.529072464,0.341854125,,,,
-3.114603043,-8.475120544,-197.145752,7.472836494,0.557536364,0.348814458,,,,
-3.211094618,-8.900645256,-194.8647614,7.452000141,0.531574607,0.355198324,,,,
-3.305163622,-8.314623833,-196.0594025,7.452611923,0.476926684,0.317109823,,,,
-3.617373943,-7.15466547,-201.1759644,7.46823597,0.51068145,0.36967063,,,,
-3.901790857,-6.852411747,-201.726593,7.480409622,0.654939473,0.460148126,,,,
-3.669878006,-8.368413925,-196.5830994,7.4608078,0.8401016,0.493809581,,,,
-3.489881754,-9.605644226,-192.5964661,7.466810703,0.821059048,0.409317255,,,,
-3.288235664,-9.101037979,-193.6939697,7.509637833,0.676336825,0.310795248,,,,
-3.719017744,-8.193006516,-196.6646271,7.497371197,0.62467891,0.256745666,,,,
-3.673179626,-7.41194725,-197.7715454,7.509197235,0.730899334,0.269578755,,,,
-3.46868968,-7.706810474,-196.9099579,7.467441559,0.855016708,0.235526145,,,,
-3.241563082,-8.28758049,-193.6169128,7.404656887,0.771394312,0.159697667,,,,
-3.207907677,-8.210201263,-192.0900574,7.369102001,0.526493847,0.096795715,,,,
-3.340385437,-7.528185368,-194.5036926,7.367667198,0.444033563,0.013230488,,,,
-3.273794174,-5.897669315,-198.8778229,7.370979309,0.531152904,-0.010741545,,,,
-3.236319542,-5.033808708,-201.1872559,7.351064205,0.75231564,0.046172436,,,,
-3.188457012,-5.035103321,-199.8737488,7.33217907,0.74768728,0.03979091,,,,
-2.72403121,-5.526708126,-198.3390503,7.287903309,0.604450464,-0.053282063,,,,
-2.816669703,-5.12624073,-198.592392,7.306079388,0.568851888,-0.10619846,,,,
-3.199112892,-4.883684635,-199.6775665,7.285006046,0.716390729,-0.033362731,,,,
-2.75972271,-4.104981422,-202.1465607,7.257203579,0.742964804,-0.022264646,,,,
-2.625071049,-3.610838175,-203.2145233,7.29970932,0.885087013,-0.05725003,,,,
-2.826675892,-3.799998522,-203.1073456,7.334758759,0.86619091,-0.077525988,,,,
-2.752939463,-4.010836124,-201.5318298,7.306344509,0.614639223,-0.177120164,,,,
-2.803822756,-3.761823654,-201.0908508,7.33582592,0.481471539,-0.22615242,,,,
-2.695326328,-3.86942482,-200.9828186,7.390255451,0.683179736,-0.123716123,,,,
-3.108113766,-2.835648537,-204.7004242,7.392891884,0.858594716,-0.018264353,,,,
-3.235081911,-2.127967834,-206.5244446,7.436740875,0.917283893,-0.037132304,,,,
-3.237796545,-2.479211569,-205.0405273,7.522499084,0.79515624,-0.070580333,,,,
-2.861780882,-3.540669441,-203.114624,7.571435452,0.769150734,-0.062604763,,,,
-2.657407761,-3.528592825,-202.4992523,7.620932102,0.83770901,-0.004239617,,,,
-3.054674387,-3.304548502,-204.782608,7.637382507,0.929641128,0.058046706,,,,
-3.153088331,-2.77200532,-207.0948792,7.64910984,0.995767176,0.028497254,,,,
-3.355148554,-2.309247494,-209.227356,7.701724529,1.05066061,-0.003637431,,,,
-3.251628399,-2.452019691,-208.993988,7.726512432,1.027693748,-0.092378788,,,,
-3.407467127,-2.075921774,-209.9761505,7.709301472,0.88062942,-0.096330956,,,,
-3.517302513,-2.305043221,-209.1165924,7.70991993,0.867465913,-0.067481786,,,,
-3.37681675,-1.830302596,-210.1278229,7.702536106,0.921961725,-0.075907506,,,,
-3.929760695,-2.220571041,-210.5711823,7.654029369,1.089498758,-0.001978822,,,,
-3.889221191,-3.117892981,-206.7336884,7.635813713,1.23778522,0.019993694,,,,
-3.880463362,-4.131424427,-204.0395813,7.610532761,1.177330732,-0.016549071,,,,
-3.819077253,-3.86488843,-204.6320496,7.60331583,1.14533031,-0.02432088,,,,
-3.839692831,-3.600034237,-204.6985474,7.576378345,1.271242142,-0.026743094,,,,
-3.840960979,-2.848772526,-206.9137726,7.531938553,1.188974857,-0.043343626,,,,
-3.349683285,-2.553006172,-208.1970673,7.525531769,1.229594469,-0.04609178,,,,
-3.101478338,-2.310314417,-207.8977051,7.606785774,1.411123157,-0.008740556,,,,
-2.882977247,-2.806980133,-208.1800079,7.640156269,1.398015141,0.004876254,,,,
-2.650113106,-2.973671198,-207.1858063,7.671184063,1.316027761,-0.028752489,,,,
-2.678498983,-3.357396841,-205.7996216,7.710104942,1.317320347,-0.040298603,,,,
-1.763727665,-2.837961435,-209.3987885,7.734924793,1.270039082,-0.133825466,,,,
-0.717502713,-3.086555004,-210.2492065,7.804630756,1.232768178,-0.245810479,,,,
-0.003140591,-4.813755989,-205.1350098,7.831382275,1.019729257,-0.412191391,,,,
1.195660949,-6.608569145,-200.8024139,7.841726303,0.565431654,-0.604978025,,,,
1.20648849,-7.426947594,-197.633606,7.828804493,0.414889842,-0.623240471,,,,
0.735328913,-7.089366913,-198.628479,7.844034195,0.516063571,-0.521361947,,,,
0.626925528,-5.574408054,-203.7743378,7.84543848,0.544768929,-0.485414714,,,,
0.157602906,-5.028203011,-203.7462311,7.851833344,0.622921407,-0.385510296,,,,
-0.112239838,-5.481462955,-200.9298553,7.834067345,0.467182517,-0.433063,,,,
0.421929568,-6.288950443,-198.5760651,7.828726292,0.307478219,-0.469915062,,,,
0.312191039,-5.330945969,-199.7859039,7.820115566,0.323369116,-0.415193141,,,,
0.104708992,-4.041023254,-204.7274933,7.799215317,0.487204522,-0.379980594,,,,
-0.304758728,-2.287265062,-209.3038025,7.811881065,0.531379163,-0.302651793,,,,
-0.506648064,-2.571915388,-208.7819519,7.811671257,0.47137332,-0.33081761,,,,
0.154783562,-3.31230998,-204.7923126,7.799167633,0.260259837,-0.384967208,,,,
0.317215651,-3.10939312,-205.3204346,7.796508789,0.238324076,-0.425704241,,,,
-0.063212708,-1.815774798,-208.9317017,7.790719032,0.362498134,-0.37696448,,,,
-0.256343335,-0.100669473,-213.0331879,7.787367821,0.377286851,-0.339157373,,,,
-0.361962169,-0.126439467,-212.3648376,7.829265118,0.391267121,-0.310281217,,,,
-0.112458669,-0.589300573,-209.5624237,7.807090282,0.233625203,-0.446147472,,,,
0.071878619,-0.978478372,-207.5894775,7.810310364,0.150663659,-0.426766157,,,,
0.18029049,-0.651113331,-208.3328705,7.862997055,0.26566869,-0.361820579,,,,
0.095615648,0.183164194,-211.8092957,7.944783211,0.348073423,-0.298755854,,,,
-0.069947541,1.109746814,-214.2018585,7.985225201,0.440009475,-0.269626766,,,,
-0.116570793,0.658890486,-212.6663818,7.972129345,0.402248174,-0.274634659,,,,
0.23678197,0.226261586,-210.6460571,7.966249943,0.204934746,-0.332190603,,,,
0.217288658,0.175596133,-209.328949,8.000125885,0.23701033,-0.300184757,,,,
0.06110888,1.028627157,-211.8179016,8.024553299,0.358488411,-0.268072903,,,,
0.016853806,3.182581902,-218.8641357,8.081800461,0.34805429,-0.27098915,,,,
-0.020530684,4.124166965,-221.8922882,8.169334412,0.365537703,-0.22694464,,,,
-0.042031899,3.36067462,-219.7783508,8.223871231,0.332651764,-0.181286052,,,,
0.163241833,2.309261322,-216.1850433,8.230587006,0.292475164,-0.261773199,,,,
0.02550688,2.148545742,-215.2159576,8.284250259,0.296748817,-0.247093692,,,,
0.024397627,3.354961872,-219.0157776,8.320014954,0.291808784,-0.21818918,,,,
0.317771077,4.549469471,-223.850296,8.374508858,0.333289027,-0.25076279,,,,
0.040747095,4.873497486,-225.3985596,8.401766777,0.313821644,-0.201627284,,,,
0.031764619,4.228854656,-223.3480225,8.375724792,0.226639584,-0.272950202,,,,
-0.181140751,3.397626162,-220.1094208,8.394368172,0.108533181,-0.294580072,,,,
-0.308956951,3.079701424,-219.8326111,8.413273811,0.044606827,-0.315399557,,,,
-0.383938015,3.860360861,-222.9044037,8.424693108,0.125501812,-0.241631672,,,,
-0.888564229,4.105967045,-224.0179901,8.367227554,0.38861981,-0.197184205,,,,
-1.312963843,4.362752914,-224.3337402,8.330606461,0.402812809,-0.221932426,,,,
-1.131774426,4.068089962,-222.8430634,8.306771278,0.31782645,-0.267120749,,,,
-0.879147828,3.904859781,-221.6063232,8.303973198,0.297803789,-0.243486285,,,,
-0.88497287,4.625562191,-223.6353607,8.294336319,0.367447734,-0.227756083,,,,
-0.925858855,5.727119923,-226.1972656,8.337949753,0.479544103,-0.185498133,,,,
-1.170381784,6.459341049,-228.2892456,8.401590347,0.519191682,-0.175667807,,,,
-0.796882629,5.917848587,-226.9048309,8.401981354,0.472038746,-0.15381594,,,,
-0.666219115,4.681632996,-222.6867828,8.401638985,0.472802401,-0.15708521,,,,
-0.700006664,4.113801003,-220.3212128,8.406738281,0.53763777,-0.158033356,,,,
-0.321596295,5.457402706,-224.146637,8.478189468,0.497837871,-0.166750342,,,,
-0.680956841,7.408751011,-230.836853,8.543434143,0.507378936,-0.190317899,,,,
-0.684383452,8.150196075,-233.9764252,8.59890461,0.53884542,-0.205562323,,,,
-0.351022094,7.227681637,-231.6658936,8.579537392,0.599094987,-0.172851667,,,,
-0.403733969,5.236423016,-225.303772,8.539513588,0.729623497,-0.087581247,,,,
-0.266024768,4.95851326,-222.5233459,8.53159523,0.631666124,-0.121521316,,,,
-0.199231401,6.609840393,-226.8019867,8.567403793,0.528878808,-0.178325459,,,,
-0.439197391,9.040898323,-234.4360504,8.666566849,0.582511187,-0.169454902,,,,
-0.460127741,9.948971748,-239.0270844,8.753156662,0.6965065,-0.163296372,,,,
-0.335068613,8.873691559,-237.6809387,8.771857262,0.734925508,-0.176056951,,,,
0.205817103,6.720040798,-231.8513031,8.709010124,0.641352713,-0.217660993,,,,
0.629594505,5.068661213,-224.9919434,8.671095848,0.535991371,-0.261606157,,,,
0.619301796,5.429419994,-224.1329346,8.680303574,0.432186663,-0.280638993,,,,
0.491091013,8.442231178,-232.4914093,8.762443542,0.422092795,-0.305395693,,,,
0.237298399,11.03934383,-242.1944885,8.829924583,0.607267499,-0.23411119,,,,
0.525911272,10.63731861,-245.79599,8.918950081,0.698967397,-0.27485916,,,,
0.678991079,7.975440502,-241.2528839,8.940799713,0.681204498,-0.443326175,,,,
0.644929171,5.120434284,-232.5632172,8.852197647,0.696582437,-0.47690773,,,,
1.736091971,3.297484636,-224.7353058,8.743993759,0.534994721,-0.415789872,,,,
1.592596889,4.367163658,-223.9951324,8.767148972,0.285710305,-0.420380473,,,,
1.042948604,6.700091839,-230.3924866,8.818816185,0.35409376,-0.418669701,,,,
0.903560758,9.787924767,-241.0502014,8.860742569,0.519218624,-0.400159001,,,,
1.20639658,10.66742516,-246.2745667,8.889312744,0.677632511,-0.431910992,,,,
1.52263701,8.003700256,-241.8128052,8.884763718,0.533090234,-0.67470926,,,,
2.019749641,4.685355186,-233.4371185,8.909284592,0.316233724,-0.934484839,,,,
2.565989017,2.776893616,-228.6508636,8.923250198,0.36438781,-0.960127413,,,,
2.853108644,3.911827087,-232.2341614,8.916119576,0.385887623,-0.920121074,,,,
3.165046453,6.284583092,-239.9576263,8.920102119,0.369509667,-0.871467113,,,,
2.901603937,8.000881195,-244.9738159,8.94183445,0.332947969,-0.80966574,,,,
2.81008029,7.531095028,-242.8594208,8.91756916,0.183926731,-0.826026797,,,,
2.222553968,5.574389458,-236.1639709,8.854091644,0.215841115,-0.76352632,,,,
2.256965637,4.268146992,-230.048233,8.802056313,0.318898618,-0.637471735,,,,
2.457682371,4.789766788,-230.0840149,8.794122696,0.33671701,-0.565967083,,,,
2.206003904,6.642950058,-235.6486053,8.815605164,0.340830564,-0.573049784,,,,
1.96140492,8.441351891,-240.951767,8.834082603,0.245970622,-0.63947612,,,,
2.251416922,8.578718185,-241.7852936,8.824039459,0.198725656,-0.694233358,,,,
2.655878305,7.107270718,-237.9106903,8.81107235,0.215584084,-0.741809189,,,,
2.799201488,5.614282131,-234.4406586,8.789710045,0.197125763,-0.805079699,,,,
3.062271357,5.224491596,-234.5344086,8.788738251,0.128335774,-0.847678542,,,,
3.368587494,5.643907547,-236.5308075,8.805214882,0.117868938,-0.847614169,,,,
3.308845043,6.437509537,-238.8582764,8.830740929,0.141437203,-0.835044861,,,,
3.166222811,6.963355064,-240.3665161,8.84915638,0.129888758,-0.844474316,,,,
3.17880106,7.178038597,-240.973175,8.855571747,0.084893391,-0.863119066,,,,
3.35877943,7.344637871,-241.7562866,8.861027718,0.061345611,-0.856363535,,,,
3.524171114,7.670652866,-242.987915,8.867938042,0.122622497,-0.835434616,,,,
3.424770117,7.970556736,-244.2478333,8.873780251,0.122167148,-0.83847332,,,,
3.473733902,7.791513443,-244.0089569,8.874702454,0.040807389,-0.8923527,,,,
3.628322601,6.501962662,-240.6832123,8.862791061,-0.00701378,-0.946264088,,,,
3.9957304,4.726398468,-236.223999,8.841639519,0.055841316,-0.974244297,,,,
4.113278866,3.362422466,-233.0377808,8.831774712,0.165672645,-0.971155286,,,,
4.054671288,3.101271391,-232.091507,8.82903862,0.185187817,-0.993948579,,,,
3.842405796,3.397120953,-233.4161835,8.82302475,0.117113128,-1.043607354,,,,
3.978787184,4.015655994,-234.910675,8.830281258,0.050189458,-1.081036806,,,,
4.049797058,3.997432947,-234.7237396,8.836058617,0.050103579,-1.068135977,,,,
4.089017868,3.425487995,-233.3622437,8.84029007,0.080876909,-1.019968987,,,,
4.064504623,2.765149593,-231.7695618,8.844064713,0.122222908,-0.967150807,,,,
4.168845654,2.214493275,-230.5071259,8.848894119,0.169202834,-0.938279033,,,,
4.066628933,2.206550121,-230.6833496,8.857648849,0.157902494,-0.961521149,,,,
3.78758955,2.61406827,-231.975647,8.864797592,0.135492161,-1.004934788,,,,
3.577204466,3.460233927,-234.3942566,8.868221283,0.105766959,-1.026274681,,,,
3.930489063,4.431898117,-236.8925934,8.868508339,0.072777353,-1.024363041,,,,
4.427687168,5.074700356,-238.4424744,8.874717712,0.081322968,-1.007763267,,,,
4.108388424,5.228163719,-238.6259766,8.869974136,0.105938293,-1.004237056,,,,
3.903599262,4.936083317,-237.6966553,8.86750412,0.095119111,-1.025607109,,,,
3.971348047,4.388856411,-236.2230225,8.868853569,0.08487685,-1.042729497,,,,
3.834830999,3.833541632,-234.707016,8.87622261,0.074406311,-1.032641649,,,,
3.833960295,3.34596014,-233.5623474,8.874469757,0.070940092,-1.010184526,,,,
4.042865753,3.271534204,-233.4539032,8.874392509,0.079823226,-0.968907416,,,,
4.344649315,3.57272315,-234.1928101,8.870290756,0.098556928,-0.944572568,,,,
4.378516674,3.973810673,-235.4351959,8.871499062,0.106569357,-0.967677653,,,,
3.90827179,4.743469238,-237.6611176,8.873950958,0.062274225,-1.042894483,,,,
3.696230173,5.362408638,-239.2187958,8.884318352,0.011803363,-1.082585335,,,,
3.858728409,5.503799438,-239.4658051,8.885581017,0.006943713,-1.063136339,,,,
4.289671421,5.309444427,-238.7306213,8.881127357,0.033991452,-1.006108761,,,,
4.604875088,4.824642658,-237.5349579,8.879496574,0.069046631,-0.970137477,,,,
4.165020943,4.388659954,-236.5855865,8.892866135,0.06375964,-0.978225231,,,,
3.788561106,4.307847977,-236.5434113,8.896726608,0.041750435,-1.021987319,,,,
3.729858875,4.521233082,-237.052536,8.895029068,0.039771408,-1.04008007,,,,
4.126652241,4.911692142,-238.1351318,8.892914772,0.049901184,-1.01891017,,,,
4.347914696,5.458229542,-239.7297211,8.900190353,0.052818634,-1.003347516,,,,
4.154701233,5.988409042,-241.2220612,8.900403976,0.032618832,-1.018265963,,,,
3.886934757,6.251419544,-241.809021,8.899436951,0.00211551,-1.026146293,,,,
4.170033455,6.056879997,-241.1427917,8.908009529,0.014018022,-1.023548603,,,,
4.157553196,5.664966106,-239.9094238,8.906868935,0.034744259,-1.010899305,,,,
4.103973389,5.18072176,-238.4824829,8.896789551,0.045142923,-1.012976408,,,,
3.876854897,4.830691814,-237.8161926,8.898884773,0.03524182,-1.013862967,,,,
3.919850111,4.810949326,-237.8865814,8.903298378,0.033497293,-0.992960334,,,,
4.225480556,4.998421669,-238.3849792,8.905396461,0.045438427,-0.976166546,,,,
4.119804382,5.188759804,-239.0474548,8.901765823,0.050279189,-0.976401925,,,,
3.946408749,5.097773552,-238.6560364,8.903866768,0.054378796,-0.983754754,,,,
1.81893754,3.673814297,-232.8937683,8.89560318,0.04475553,-1.002150297,,,,
2.087748528,-2.719046831,-210.53479,8.73183918,0.39534688,-0.862039447,,,,
1.977009654,-9.363431931,-189.8243256,8.468909264,0.45685783,-0.83848995,,,,
1.819856882,-15.9513216,-173.6567688,8.351984978,0.84362334,-0.632571816,,,,
1.380943418,-21.1595993,-161.5437469,8.222147942,1.085560799,-0.550589383,,,,
0.685434699,-23.42985535,-155.1004486,8.1687994,0.979037344,-0.61689055,,,,
1.656531453,-24.88733101,-152.5076599,8.181535721,1.135739565,-0.518811762,,,,
1.342253327,-24.74132729,-152.4869843,8.177606583,1.096132159,-0.508655369,,,,
0.713877857,-24.40027046,-154.6868134,8.184467316,1.015620232,-0.611096144,,,,
1.342554688,-22.51525688,-160.5305176,8.243134499,1.05852139,-0.488316298,,,,
1.653897524,-20.61362839,-165.7468262,8.271176338,0.911264896,-0.563519657,,,,
1.812182665,-19.48225021,-169.8499603,8.277094841,0.86149478,-0.641501307,,,,
0.843684256,-18.91609383,-170.5615082,8.306014061,0.75297302,-0.655349672,,,,
1.129019618,-19.94909286,-167.4615021,8.280101776,0.863345325,-0.608663559,,,,
1.879123449,-21.03526688,-162.846817,8.269188881,1.006316423,-0.5037117,,,,
1.433027267,-22.89673805,-157.8871918,8.241092682,1.038127422,-0.522620022,,,,
0.812605143,-23.94980049,-154.5560913,8.205109596,1.020001411,-0.551219881,,,,
1.309071541,-24.0896225,-153.7659607,8.208052635,1.043155313,-0.525576591,,,,
1.409156799,-23.68677139,-156.1274872,8.21214962,1.072499514,-0.524748623,,,,
0.958617508,-22.45880508,-160.3653259,8.243026733,0.996985912,-0.557100773,,,,
1.524505019,-21.14818764,-164.9455719,8.276364326,0.970115006,-0.546575785,,,,
1.626227617,-19.94791031,-168.1212311,8.29609108,0.860311627,-0.581952631,,,,
1.044780493,-19.77886581,-168.8669739,8.28391552,0.804127216,-0.63349092,,,,
1.358237743,-20.45238113,-166.3660278,8.284490585,0.900725067,-0.564521074,,,,
1.919912577,-21.75139999,-161.5899353,8.265715599,1.041587472,-0.487739474,,,,
1.286530972,-22.90393448,-157.6958771,8.235762596,1.038889527,-0.532230377,,,,
0.492255419,-23.62796593,-155.3709412,8.210648537,0.973251522,-0.600967348,,,,
1.303062558,-23.77442741,-155.1470795,8.217457771,1.047150731,-0.530249059,,,,
1.693657637,-23.20821953,-157.2288513,8.242469788,1.052699208,-0.477227598,,,,
1.151586533,-22.40273285,-160.6765289,8.257652283,1.004560351,-0.505770922,,,,
1.071424127,-21.25933838,-164.3844452,8.267424583,0.93458271,-0.544342458,,,,
1.98746717,-20.36104393,-166.8937683,8.277599335,0.909285903,-0.578915656,,,,
1.514777064,-20.38225174,-167.039856,8.281739235,0.887431145,-0.60702616,,,,
0.488271445,-20.97351265,-164.9011841,8.276490211,0.881721854,-0.620115221,,,,
1.280752778,-21.91768456,-161.5203705,8.268075943,0.997768044,-0.524959564,,,,
1.867456198,-22.96446609,-157.640274,8.244854927,1.066012859,-0.461315006,,,,
1.311264396,-23.7215786,-155.3397064,8.212888718,1.038326621,-0.500540197,,,,
1.123281837,-23.63121605,-155.5138092,8.215819359,1.032324672,-0.533894658,,,,
1.411031246,-23.11140823,-157.7811127,8.239355087,1.053695798,-0.540071905,,,,
0.843132555,-22.20938492,-161.079361,8.260195732,0.980069339,-0.572501123,,,,
0.794489026,-21.28564453,-164.3518677,8.269765854,0.904362023,-0.586880744,,,,
2.116692305,-20.66383934,-166.2063446,8.276922226,0.930791676,-0.536681414,,,,
2.145412922,-20.70928574,-165.9105682,8.282705307,0.94936949,-0.516927063,,,,
0.678062022,-21.38533401,-163.8754272,8.270111084,0.913388371,-0.566713154,,,,
0.855164707,-22.18002892,-160.5410461,8.257023811,0.970266104,-0.564224184,,,,
1.6986655,-23.0858593,-157.3972778,8.238241196,1.073603749,-0.520815551,,,,
1.265578747,-23.46375275,-155.8989716,8.224104881,1.041894078,-0.531141877,,,,
0.841264963,-23.42843056,-156.271759,8.219396591,1.005530596,-0.543708444,,,,
1.353632689,-22.93966484,-158.4334564,8.242879868,1.029095054,-0.502198517,,,,
